age,job,marital,education,default,housing,loan,contact,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
51,admin.,married,university.degree,no,unknown,unknown,telephone,fri,116,3,999,0,nonexistent,-2.9,92.469,-33.6,0.921,5076.2,no
50,self-employed,married,unknown,no,unknown,unknown,cellular,mon,506,2,999,0,nonexistent,-2.9,92.469,-33.6,0.914,5076.2,no
38,admin.,single,university.degree,no,yes,no,cellular,mon,82,2,999,0,nonexistent,-2.9,92.469,-33.6,0.914,5076.2,no
26,technician,single,university.degree,no,yes,yes,cellular,tue,105,2,999,0,nonexistent,-2.9,92.469,-33.6,0.908,5076.2,no
30,student,single,university.degree,no,no,no,cellular,tue,332,2,13,2,failure,-2.9,92.469,-33.6,0.908,5076.2,yes
44,admin.,divorced,high.school,no,no,yes,cellular,tue,132,4,999,0,nonexistent,-2.9,92.469,-33.6,0.908,5076.2,no
23,student,single,basic.9y,no,no,no,cellular,tue,73,6,999,0,nonexistent,-2.9,92.469,-33.6,0.908,5076.2,no
26,admin.,single,university.degree,no,no,yes,cellular,tue,148,4,999,0,nonexistent,-2.9,92.469,-33.6,0.908,5076.2,no
54,admin.,married,university.degree,no,yes,no,cellular,tue,72,2,999,1,failure,-2.9,92.469,-33.6,0.908,5076.2,no
26,technician,single,university.degree,no,no,yes,cellular,tue,67,5,999,1,failure,-2.9,92.469,-33.6,0.908,5076.2,no
27,admin.,married,university.degree,no,no,yes,cellular,tue,99,6,999,1,failure,-2.9,92.469,-33.6,0.908,5076.2,yes
38,management,married,university.degree,no,no,no,cellular,tue,486,5,999,0,nonexistent,-2.9,92.469,-33.6,0.908,5076.2,yes
30,student,single,university.degree,no,no,no,cellular,tue,109,3,999,0,nonexistent,-2.9,92.469,-33.6,0.908,5076.2,no
44,admin.,divorced,high.school,no,no,no,cellular,tue,573,5,999,0,nonexistent,-2.9,92.469,-33.6,0.908,5076.2,yes
36,admin.,married,high.school,no,no,no,cellular,tue,383,6,999,0,nonexistent,-2.9,92.469,-33.6,0.908,5076.2,no
54,unemployed,married,university.degree,no,yes,yes,cellular,thu,141,2,999,0,nonexistent,-2.9,92.469,-33.6,0.899,5076.2,no
41,admin.,married,high.school,no,no,no,cellular,tue,151,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
32,services,married,high.school,no,no,no,cellular,tue,205,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
61,self-employed,divorced,high.school,no,no,no,cellular,tue,92,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
48,management,married,university.degree,no,yes,no,cellular,tue,313,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
61,retired,married,professional.course,no,no,no,cellular,tue,219,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,yes
36,admin.,single,high.school,no,yes,no,cellular,tue,320,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
31,admin.,single,university.degree,no,no,no,cellular,tue,138,1,15,1,success,-2.9,92.201,-31.4,0.884,5076.2,no
18,student,single,basic.9y,no,yes,no,cellular,tue,642,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,yes
47,admin.,divorced,university.degree,no,yes,yes,cellular,tue,185,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,yes
29,student,single,high.school,no,unknown,unknown,cellular,tue,505,1,4,3,success,-2.9,92.201,-31.4,0.884,5076.2,yes
64,unemployed,married,university.degree,no,yes,no,cellular,tue,248,1,999,2,failure,-2.9,92.201,-31.4,0.884,5076.2,no
51,management,married,university.degree,no,yes,no,cellular,tue,138,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
21,student,single,high.school,no,yes,yes,cellular,tue,220,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
21,student,single,high.school,no,no,no,cellular,tue,259,1,999,1,failure,-2.9,92.201,-31.4,0.884,5076.2,no
42,technician,single,unknown,no,yes,no,cellular,tue,158,1,999,1,failure,-2.9,92.201,-31.4,0.884,5076.2,no
72,retired,divorced,university.degree,no,no,no,cellular,tue,370,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
34,technician,single,professional.course,no,yes,no,cellular,tue,251,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
24,student,single,high.school,no,yes,no,cellular,tue,79,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
17,student,single,unknown,no,yes,no,cellular,wed,432,3,4,2,success,-2.9,92.201,-31.4,0.884,5076.2,no
34,technician,single,professional.course,no,no,no,cellular,wed,305,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,yes
59,admin.,married,high.school,no,yes,no,cellular,wed,1019,2,2,1,success,-2.9,92.201,-31.4,0.884,5076.2,yes
34,technician,single,professional.course,no,no,no,cellular,wed,211,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,yes
40,admin.,married,university.degree,no,no,no,cellular,wed,397,2,999,1,failure,-2.9,92.201,-31.4,0.884,5076.2,no
37,technician,married,professional.course,no,yes,no,cellular,wed,414,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,yes
57,technician,married,high.school,no,yes,yes,cellular,wed,290,2,4,1,success,-2.9,92.201,-31.4,0.884,5076.2,yes
52,management,married,university.degree,no,no,no,cellular,wed,206,1,999,1,failure,-2.9,92.201,-31.4,0.884,5076.2,no
46,unknown,married,unknown,no,no,yes,cellular,wed,299,2,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
27,management,single,university.degree,no,yes,no,cellular,wed,106,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
20,student,single,high.school,no,no,yes,cellular,wed,254,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,yes
59,retired,married,unknown,no,unknown,unknown,cellular,wed,177,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
32,services,single,high.school,no,yes,yes,cellular,wed,253,1,4,2,success,-2.9,92.201,-31.4,0.884,5076.2,yes
39,blue-collar,married,basic.9y,no,no,no,cellular,wed,394,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,yes
59,retired,divorced,university.degree,no,yes,yes,cellular,wed,526,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
45,unemployed,divorced,basic.4y,no,yes,no,cellular,wed,156,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
45,unemployed,divorced,basic.4y,no,no,yes,telephone,wed,416,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
46,admin.,married,high.school,no,no,no,telephone,wed,231,2,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,yes
59,retired,married,unknown,no,no,no,cellular,wed,385,2,999,1,failure,-2.9,92.201,-31.4,0.884,5076.2,yes
43,services,divorced,basic.6y,no,yes,no,telephone,wed,813,2,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
56,entrepreneur,married,high.school,no,yes,no,cellular,wed,131,5,999,1,failure,-2.9,92.201,-31.4,0.884,5076.2,no
42,unemployed,married,unknown,no,no,no,cellular,thu,175,4,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,yes
46,blue-collar,married,professional.course,no,no,no,cellular,thu,99,5,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
37,admin.,married,university.degree,no,no,no,cellular,thu,89,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
52,retired,divorced,university.degree,no,yes,yes,cellular,thu,155,2,4,1,success,-2.9,92.201,-31.4,0.883,5076.2,yes
70,retired,married,basic.4y,unknown,yes,no,cellular,thu,320,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
63,retired,married,basic.4y,no,no,no,telephone,thu,49,3,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
60,self-employed,divorced,university.degree,no,no,no,cellular,thu,90,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
59,housemaid,married,basic.4y,no,yes,no,cellular,thu,121,6,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
32,technician,married,university.degree,no,yes,no,cellular,thu,148,2,4,1,success,-2.9,92.201,-31.4,0.883,5076.2,no
37,blue-collar,married,basic.9y,no,yes,yes,cellular,thu,161,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
63,retired,married,basic.4y,no,no,no,cellular,thu,87,4,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
37,admin.,married,university.degree,no,no,no,cellular,thu,305,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
52,retired,divorced,university.degree,no,no,no,cellular,thu,427,1,15,1,success,-2.9,92.201,-31.4,0.883,5076.2,yes
45,technician,single,university.degree,no,no,no,cellular,thu,146,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
58,retired,married,high.school,no,no,no,cellular,thu,144,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
79,retired,married,unknown,no,no,no,cellular,thu,86,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
53,technician,married,professional.course,no,yes,no,cellular,thu,190,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
53,technician,married,professional.course,no,yes,no,cellular,thu,100,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,no
24,student,single,high.school,no,no,no,cellular,thu,355,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,yes
54,admin.,divorced,high.school,no,yes,no,cellular,thu,131,2,4,1,success,-2.9,92.201,-31.4,0.883,5076.2,yes
74,retired,married,high.school,no,no,no,cellular,thu,174,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
74,retired,married,high.school,no,yes,no,cellular,thu,1452,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,yes
58,unemployed,divorced,professional.course,no,no,yes,cellular,thu,142,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
74,retired,married,high.school,no,no,no,cellular,thu,135,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
42,unemployed,married,unknown,no,yes,yes,cellular,thu,250,4,4,2,success,-2.9,92.201,-31.4,0.883,5076.2,yes
35,admin.,single,university.degree,no,yes,no,cellular,thu,789,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
31,technician,divorced,professional.course,no,yes,no,cellular,thu,310,2,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,yes
35,admin.,single,university.degree,no,yes,no,cellular,thu,116,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
60,entrepreneur,married,unknown,no,no,no,cellular,thu,130,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
35,admin.,single,university.degree,no,no,no,cellular,thu,250,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,no
35,admin.,single,university.degree,no,yes,yes,cellular,thu,471,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
25,technician,single,university.degree,no,yes,no,telephone,thu,256,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,yes
44,admin.,married,university.degree,no,yes,no,cellular,thu,254,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,yes
76,retired,married,basic.4y,no,yes,no,cellular,thu,550,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,yes
76,retired,married,basic.4y,no,yes,no,cellular,fri,345,2,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes
46,housemaid,married,high.school,no,yes,no,cellular,fri,358,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes
29,admin.,single,university.degree,no,yes,no,cellular,fri,107,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
38,admin.,single,university.degree,no,yes,no,cellular,fri,116,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
51,technician,married,professional.course,no,yes,no,telephone,fri,115,2,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
82,retired,married,university.degree,no,no,no,cellular,fri,79,2,999,2,failure,-2.9,92.201,-31.4,0.881,5076.2,no
33,blue-collar,married,basic.9y,no,no,no,cellular,fri,79,1,999,1,failure,-2.9,92.201,-31.4,0.881,5076.2,yes
38,admin.,single,university.degree,no,yes,no,cellular,fri,140,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
32,technician,single,professional.course,no,yes,no,telephone,fri,107,2,999,1,failure,-2.9,92.201,-31.4,0.881,5076.2,no
32,admin.,married,university.degree,no,yes,yes,cellular,fri,131,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
29,admin.,single,university.degree,no,no,no,cellular,fri,289,2,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes
75,retired,married,basic.4y,no,no,yes,cellular,fri,714,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes
25,admin.,single,university.degree,no,yes,no,cellular,fri,255,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes
34,admin.,married,university.degree,no,no,no,cellular,fri,78,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
34,admin.,married,university.degree,no,yes,no,cellular,fri,258,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
32,technician,single,professional.course,no,no,no,cellular,fri,87,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes
46,housemaid,married,high.school,no,yes,no,cellular,fri,258,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
51,housemaid,married,unknown,no,no,no,cellular,fri,273,1,999,1,failure,-2.9,92.201,-31.4,0.881,5076.2,yes
32,unemployed,single,university.degree,no,yes,no,cellular,fri,88,1,999,1,failure,-2.9,92.201,-31.4,0.881,5076.2,no
70,retired,married,basic.4y,no,yes,no,cellular,fri,530,2,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes
24,student,single,high.school,no,no,no,cellular,fri,292,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
41,services,single,university.degree,no,yes,no,cellular,fri,325,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes
33,admin.,single,high.school,no,yes,no,cellular,fri,1088,3,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes
48,unemployed,single,basic.9y,no,no,no,cellular,fri,173,2,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
73,retired,married,basic.4y,no,no,no,cellular,fri,453,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes
48,entrepreneur,married,university.degree,no,no,yes,cellular,fri,295,2,4,2,success,-2.9,92.201,-31.4,0.881,5076.2,yes
73,retired,married,basic.9y,no,no,no,cellular,fri,239,1,15,1,success,-2.9,92.201,-31.4,0.881,5076.2,no
58,admin.,married,university.degree,no,no,no,telephone,fri,121,2,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
73,retired,married,basic.4y,no,yes,no,cellular,fri,305,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
23,student,single,high.school,no,yes,no,cellular,fri,136,1,999,3,failure,-2.9,92.201,-31.4,0.881,5076.2,no
36,management,married,university.degree,no,yes,no,cellular,fri,100,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
30,admin.,single,university.degree,no,yes,no,cellular,fri,83,1,999,2,failure,-2.9,92.201,-31.4,0.881,5076.2,no
28,admin.,single,university.degree,no,no,no,cellular,fri,70,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
33,blue-collar,married,basic.9y,no,no,no,cellular,fri,99,1,999,2,failure,-2.9,92.201,-31.4,0.881,5076.2,no
28,admin.,single,university.degree,no,no,no,cellular,fri,262,1,4,2,success,-2.9,92.201,-31.4,0.881,5076.2,yes
28,admin.,single,university.degree,no,yes,no,cellular,fri,119,1,999,1,failure,-2.9,92.201,-31.4,0.881,5076.2,no
51,housemaid,married,unknown,no,yes,no,cellular,fri,121,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
28,admin.,married,university.degree,no,yes,no,cellular,fri,140,1,999,1,failure,-2.9,92.201,-31.4,0.881,5076.2,no
36,services,married,basic.9y,no,yes,no,cellular,fri,215,1,999,1,failure,-2.9,92.201,-31.4,0.881,5076.2,yes
51,housemaid,married,unknown,no,yes,yes,cellular,fri,268,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes
59,unemployed,married,professional.course,no,yes,no,cellular,fri,378,2,999,1,failure,-2.9,92.201,-31.4,0.881,5076.2,no
29,admin.,single,high.school,no,yes,no,cellular,fri,140,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
29,admin.,single,high.school,no,no,no,cellular,fri,384,1,4,3,success,-2.9,92.201,-31.4,0.881,5076.2,no
30,self-employed,married,university.degree,no,yes,yes,cellular,fri,390,2,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
29,admin.,single,high.school,no,no,no,cellular,fri,88,1,999,2,failure,-2.9,92.201,-31.4,0.881,5076.2,no
73,retired,married,basic.4y,no,yes,yes,cellular,fri,135,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
27,blue-collar,unknown,high.school,no,no,no,cellular,fri,192,1,4,1,success,-2.9,92.201,-31.4,0.881,5076.2,yes
29,admin.,single,high.school,no,no,no,cellular,fri,130,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes
76,retired,married,university.degree,no,no,no,cellular,fri,233,2,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes
29,admin.,single,high.school,no,yes,no,cellular,fri,121,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
31,admin.,married,university.degree,no,yes,no,cellular,fri,353,2,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes
33,admin.,single,high.school,no,yes,no,cellular,fri,182,2,999,1,failure,-2.9,92.201,-31.4,0.881,5076.2,yes
48,admin.,divorced,university.degree,no,yes,no,cellular,fri,103,1,4,1,success,-2.9,92.201,-31.4,0.881,5076.2,no
43,admin.,single,high.school,no,yes,no,cellular,fri,231,3,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes
54,unemployed,married,university.degree,no,no,no,telephone,mon,122,3,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
46,blue-collar,married,professional.course,no,no,no,telephone,mon,255,3,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
35,services,single,university.degree,no,unknown,unknown,cellular,mon,419,2,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
36,management,married,university.degree,no,no,no,cellular,mon,1225,2,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
36,management,married,university.degree,no,no,no,telephone,mon,328,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,yes
52,admin.,married,university.degree,no,no,no,cellular,mon,268,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
38,technician,married,professional.course,no,no,no,cellular,mon,923,1,999,1,failure,-2.9,92.201,-31.4,0.884,5076.2,yes
41,admin.,married,high.school,no,no,no,cellular,mon,88,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
27,student,single,high.school,no,no,no,cellular,mon,131,1,3,2,success,-2.9,92.201,-31.4,0.884,5076.2,no
36,admin.,divorced,university.degree,no,no,no,cellular,mon,559,1,5,1,success,-2.9,92.201,-31.4,0.884,5076.2,yes
37,technician,married,university.degree,no,yes,no,cellular,mon,187,1,4,1,success,-2.9,92.201,-31.4,0.884,5076.2,yes
66,admin.,married,university.degree,no,no,no,cellular,mon,489,2,4,1,success,-2.9,92.201,-31.4,0.884,5076.2,no
19,student,single,basic.9y,no,no,no,cellular,mon,120,1,3,1,success,-2.9,92.201,-31.4,0.884,5076.2,no
40,blue-collar,married,high.school,no,yes,no,cellular,mon,158,1,4,1,success,-2.9,92.201,-31.4,0.884,5076.2,no
40,admin.,married,university.degree,no,no,no,cellular,mon,246,1,3,1,success,-2.9,92.201,-31.4,0.884,5076.2,no
33,admin.,married,high.school,no,yes,no,cellular,mon,252,1,6,1,success,-2.9,92.201,-31.4,0.884,5076.2,yes
43,self-employed,divorced,university.degree,no,no,no,telephone,mon,156,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
35,admin.,married,high.school,no,no,no,cellular,mon,155,1,4,1,success,-2.9,92.201,-31.4,0.884,5076.2,no
33,technician,single,basic.9y,no,yes,yes,cellular,mon,289,1,999,2,failure,-2.9,92.201,-31.4,0.884,5076.2,yes
36,blue-collar,married,basic.9y,no,no,no,cellular,mon,153,2,999,1,failure,-2.9,92.201,-31.4,0.884,5076.2,no
32,entrepreneur,married,unknown,no,no,no,cellular,mon,352,2,999,2,failure,-2.9,92.201,-31.4,0.884,5076.2,no
69,retired,married,professional.course,no,yes,no,telephone,mon,411,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
35,admin.,single,high.school,no,yes,yes,cellular,mon,107,4,2,3,success,-2.9,92.201,-31.4,0.884,5076.2,no
21,admin.,single,university.degree,no,yes,no,cellular,mon,89,2,4,1,success,-2.9,92.201,-31.4,0.884,5076.2,no
19,student,single,basic.9y,no,no,no,cellular,mon,96,1,3,1,success,-2.9,92.201,-31.4,0.884,5076.2,no
32,student,married,professional.course,no,yes,no,cellular,mon,540,2,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
44,unknown,married,university.degree,no,yes,no,cellular,mon,263,2,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
39,technician,married,professional.course,no,yes,no,cellular,mon,247,1,4,1,success,-2.9,92.201,-31.4,0.884,5076.2,no
40,management,married,university.degree,no,no,no,cellular,mon,162,1,999,1,failure,-2.9,92.201,-31.4,0.884,5076.2,no
40,management,married,university.degree,no,no,yes,cellular,mon,121,1,999,1,failure,-2.9,92.201,-31.4,0.884,5076.2,no
52,admin.,married,university.degree,no,yes,no,cellular,mon,179,3,4,2,success,-2.9,92.201,-31.4,0.884,5076.2,yes
67,retired,married,professional.course,no,yes,yes,cellular,mon,71,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
57,entrepreneur,married,professional.course,no,yes,no,telephone,mon,157,1,3,1,success,-2.9,92.201,-31.4,0.884,5076.2,no
37,blue-collar,married,basic.9y,no,no,no,cellular,mon,213,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,yes
37,blue-collar,married,basic.9y,no,no,no,cellular,tue,373,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
34,technician,single,professional.course,no,yes,no,cellular,tue,1416,2,12,1,success,-2.9,92.201,-31.4,0.883,5076.2,yes
35,technician,married,university.degree,no,yes,no,cellular,tue,425,2,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,no
58,technician,married,professional.course,no,no,no,cellular,tue,48,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
70,housemaid,divorced,basic.4y,no,no,no,telephone,tue,90,3,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,no
34,admin.,single,university.degree,no,yes,yes,cellular,tue,265,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,no
69,retired,married,high.school,no,yes,no,cellular,tue,151,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
59,technician,single,basic.6y,no,no,no,telephone,tue,181,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
49,management,divorced,university.degree,no,yes,yes,cellular,tue,138,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
31,admin.,single,university.degree,no,no,no,cellular,tue,157,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
31,admin.,single,university.degree,no,no,no,telephone,tue,387,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
45,services,married,high.school,no,no,no,cellular,tue,249,3,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
60,retired,married,high.school,no,no,no,cellular,tue,123,1,4,1,success,-2.9,92.201,-31.4,0.883,5076.2,no
30,admin.,single,university.degree,no,no,no,cellular,tue,156,1,999,2,failure,-2.9,92.201,-31.4,0.883,5076.2,no
30,admin.,single,university.degree,no,yes,yes,cellular,tue,155,1,4,1,success,-2.9,92.201,-31.4,0.883,5076.2,no
31,admin.,single,university.degree,no,yes,yes,telephone,tue,115,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
58,technician,married,professional.course,no,no,no,cellular,tue,704,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,yes
33,admin.,single,high.school,no,yes,no,cellular,tue,136,3,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,yes
26,student,single,professional.course,no,yes,no,cellular,tue,176,2,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,yes
35,self-employed,married,university.degree,no,yes,no,telephone,tue,88,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,no
59,retired,married,high.school,no,yes,no,cellular,tue,85,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,no
29,technician,single,professional.course,no,yes,yes,cellular,tue,110,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
61,entrepreneur,married,university.degree,unknown,yes,no,cellular,tue,651,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,yes
52,management,married,high.school,no,yes,yes,cellular,tue,167,1,10,4,failure,-2.9,92.201,-31.4,0.883,5076.2,yes
52,management,married,high.school,no,no,no,cellular,tue,408,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,yes
42,admin.,single,university.degree,no,no,no,cellular,tue,982,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
85,retired,married,professional.course,no,no,no,cellular,tue,140,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,yes
27,admin.,single,university.degree,no,yes,no,cellular,tue,168,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
27,admin.,single,university.degree,no,yes,no,cellular,tue,287,1,6,1,success,-2.9,92.201,-31.4,0.883,5076.2,no
49,technician,married,professional.course,no,yes,no,cellular,tue,75,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,no
30,admin.,married,university.degree,no,no,no,cellular,tue,139,3,6,1,success,-2.9,92.201,-31.4,0.883,5076.2,yes
69,entrepreneur,married,university.degree,no,yes,no,cellular,tue,93,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,no
28,admin.,single,university.degree,no,no,no,cellular,tue,225,1,999,2,failure,-2.9,92.201,-31.4,0.883,5076.2,no
33,student,single,unknown,no,yes,yes,cellular,tue,203,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
41,admin.,single,university.degree,no,yes,no,cellular,tue,280,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
60,admin.,married,professional.course,no,no,no,cellular,tue,66,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
57,admin.,married,university.degree,no,yes,no,cellular,tue,149,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,yes
35,admin.,married,university.degree,no,no,yes,cellular,tue,349,1,999,3,failure,-2.9,92.201,-31.4,0.883,5076.2,yes
